sentences,split,not_high_yielding,high_yielding
"1,1,3-trichloroprop-1-ene and 2-[[4-(trifluoromethyl)phenyl]methyl]propanedinitrile react together in the presence of n,n-dimethylformamide, hydride, sodium(1+) to produce 2-(3,3-dichloroprop-2-enyl)-2-[[4-(trifluoromethyl)phenyl]methyl]propanedinitrile.",train,1,0
"N-benzyl-n-[[(3s)-5-fluoro-2,3-dihydro-1,4-benzodioxin-3-yl]methyl]ethanamine and methylsulfanylmethane react together in the presence of oxolane, chloride, lithium;butane, azanium to produce n-benzyl-n-[[(3s)-5-fluoro-6-methylsulfanyl-2,3-dihydro-1,4-benzodioxin-3-yl]methyl]ethanamine.",train,1,0
"[4-(2-hydroxy-2-methylpropoxy)-3-methoxyphenyl]boronic acid and 6-(2-phenylethynyl)-1h-pyrimidin-2-one react together in the presence of acetate, n,n,n',n'-tetramethylethane-1,2-diamine, methanol, 2-methoxy-2-methylpropane, dichloromethane, oxidane, copper(2+) to produce 1-[4-(2-hydroxy-2-methylpropoxy)-3-methoxyphenyl]-4-(2-phenylethynyl)pyrimidin-2-one.",train,1,0
Molecular bromine and ethyl 2-oxo-2-(quinolin-8-ylamino)acetate react together in the presence of acetic acid to produce ethyl 2-[(5-bromoquinolin-8-yl)amino]-2-oxoacetate.,train,0,1
"Azane and 2,6-dichlorobenzenesulfonyl chloride react together in the presence of chlorane, pyridine to produce 2,6-dichlorobenzenesulfonamide.",train,0,1
"4-(2-hydrazinyl-2-oxoethyl)sulfanyl-3-nitrobenzenesulfonamide and 5-iodo-1h-indole-2,3-dione react together in the presence of acetic acid to produce n-[(2-hydroxy-5-iodo-1h-indol-3-yl)imino]-2-(2-nitro-4-sulfamoylphenyl)sulfanylacetamide.",train,1,0
"Methyl carbonochloridate and 7-[(3-fluorophenyl)methoxy]-2,3,4,5-tetrahydro-1h-3-benzazepine react together in the presence of n,n-diethylethanamine, chlorane to produce methyl 7-[(3-fluorophenyl)methoxy]-1,2,4,5-tetrahydro-3-benzazepine-3-carboxylate.",train,0,1
"Methyl 2-[3-(3-methoxyphenyl)-5-phenylpyridazin-4-yl]-1,3-oxazole-4-carboxylate and methylmagnesium(1+) react together in the presence of oxolane, bromide to produce 1-[2-(3,5-diphenylpyridazin-4-yl)-1,3-oxazol-4-yl]ethanone.",train,1,0
"4-[(2r)-2-(3-cyclopentyloxy-4-methoxyphenyl)-2-phenylethyl]pyridine and molecular iodine react together in the presence of ethyl acetate, chloroform, trifluoromethanesulfonate, silver(1+) to produce 4-[(2r)-2-(5-cyclopentyloxy-2-iodo-4-methoxyphenyl)-2-phenylethyl]pyridine.",train,0,1
"1-o-tert-butyl 2-o-methyl (2s,4s)-4-[8-chloro-7-methoxy-2-[3-(trifluoromethyl)pyrazol-1-yl]quinolin-4-yl]oxypyrrolidine-1,2-dicarboxylate reacts in the presence of oxolane, chlorane, oxidane, lithium(1+), hydroxide to produce (2s,4s)-4-[8-chloro-7-methoxy-2-[3-(trifluoromethyl)pyrazol-1-yl]quinolin-4-yl]oxy-1-[(2-methylpropan-2-yl)oxycarbonyl]pyrrolidine-2-carboxylic acid.",train,0,1
"Tert-butyl 4-(5-methyl-1-phenyltriazol-4-yl)piperazine-1-carboxylate reacts in the presence of 1,4-dioxane, chlorane to produce propan-2-yl 4-(5-methyl-1-phenyltriazol-4-yl)piperazine-1-carboxylate.",train,1,0
"Tert-butyl 3-methyl-3-[[(1r)-1-methyl-2-oxo-3,5-dihydro-1h-[1,2,4]triazino[3,4-c][1,4]benzoxazin-9-yl]amino]azetidine-1-carboxylate and bromide react together in the presence of tetrabutylazanium, methanol, dichloromethane, hydrogen carbonate, dioxido-oxo-sulfanylidene-lambda6-sulfane, bromide, sodium(1+) to produce tert-butyl 3-[[(1r)-8-bromo-1-methyl-2-oxo-3,5-dihydro-1h-[1,2,4]triazino[3,4-c][1,4]benzoxazin-9-yl]amino]-3-methylazetidine-1-carboxylate.",train,0,1
"2-(5-methyl-1,3-oxazol-2-yl)-1-benzofuran-7-ol and [(2s)-oxiran-2-yl]methyl 4-nitrobenzenesulfonate react together to produce 5-methyl-2-[7-[[(2s)-oxiran-2-yl]methoxy]-1-benzofuran-2-yl]-1,3-oxazole.",train,0,1
"Tert-butyl 3-methylpiperazine-1-carboxylate and 2,3-dichloropyrazine react together in the presence of n,n-dimethylformamide, oxidane to produce tert-butyl 4-(3-chloropyrazin-2-yl)-3-methylpiperazine-1-carboxylate.",train,1,0
"[3-(1-methylpiperidin-4-yl)-1h-pyrrolo[3,2-b]pyridin-5-yl] trifluoromethanesulfonate and thiophen-2-ylboronic acid react together to produce 3-(1-methylpiperidin-4-yl)-5-thiophen-2-yl-1h-pyrrolo[3,2-b]pyridine.",train,1,0
"Ethyl 7-(4-hydroxyphenyl)-6-oxo-3-phenylthieno[2,3-b]pyridine-2-carboxylate and 2-bromoethanol react together in the presence of n,n-dimethylformamide, carbonate, cesium(1+) to produce ethyl 7-[4-(2-hydroxyethoxy)phenyl]-6-oxo-3-phenylthieno[2,3-b]pyridine-2-carboxylate.",train,1,0
"4-(4-methylpiperazin-1-yl)aniline and 2-chloro-n-cyclopentyl-5-nitropyrimidin-4-amine react together in the presence of oxolane, propan-2-ol to produce 4-n-cyclopentyl-2-n-[4-(4-methylpiperazin-1-yl)phenyl]-5-nitropyrimidine-2,4-diamine.",train,0,1
"2-[4-[(2-methylpropan-2-yl)oxycarbonyl]piperazin-1-yl]pyrimidine-5-carboxylic acid and n-methoxymethanamine react together in the presence of n,n-diethylethanamine, 3-(ethyliminomethylideneamino)-n,n-dimethylpropan-1-amine, dichloromethane, 2h-benzotriazol-4-ol to produce tert-butyl 4-[5-[methoxy(methyl)carbamoyl]pyrimidin-2-yl]piperazine-1-carboxylate.",train,0,1
"Tert-butyl 4-[c-(3-bromothiophen-2-yl)-n-(2,2,2-trifluoroethylamino)carbonimidoyl]piperidine-1-carboxylate reacts in the presence of ethyl acetate, 1-methoxyethanol, iodocopper to produce tert-butyl 4-[1-(2,2,2-trifluoroethyl)thieno[3,2-c]pyrazol-3-yl]piperidine-1-carboxylate.",train,0,1
"Tert-butyl 2-[2-[2-[5-[butyl(methyl)sulfamoyl]-2-methylphenyl]ethynyl]-4-chlorophenoxy]acetate reacts in the presence of pentane, ethoxyethane to produce 2-[2-[2-[5-[butyl(methyl)sulfamoyl]-2-methylphenyl]ethynyl]-4-chlorophenoxy]acetic acid.",train,0,1
"Methyl 3-amino-4-methylthiophene-2-carboxylate and 2-(1-adamantyl)acetyl chloride react together in the presence of ethyl acetate, dichloromethane, pyridine to produce methyl 3-[[2-(1-adamantyl)acetyl]amino]-4-methylthiophene-2-carboxylate.",train,1,0
"N-(2-bromo-4-methoxy-3,5-dimethylphenyl)-n-prop-2-enylacetamide reacts in the presence of 2-(2-cyanopropan-2-yldiazenyl)-2-methylpropanenitrile, tributylstannane, toluene to produce 1-(5-methoxy-3,4,6-trimethyl-2,3-dihydroindol-1-yl)ethanone.",train,0,1
"2-[(5-acetyl-4,7-dimethoxy-1-benzofuran-6-yl)oxymethyl]-6-methoxy-1,1-dioxo-4-propan-2-yl-1,2-benzothiazol-3-one reacts in the presence of acetonitrile, oxidane, nitric acid, nitrate, azanium to produce 5-acetyl-6-[(6-methoxy-1,1,3-trioxo-4-propan-2-yl-1,2-benzothiazol-2-yl)methoxy]-1-benzofuran-4,7-dione.",train,1,0
"[4-(2-methoxyimino-2-phenylethoxy)phenyl]methanol and 2-(4-hydroxyphenyl)acetonitrile react together in the presence of tributylphosphane, toluene to produce 2-[4-[[4-[(2e)-2-methoxyimino-2-phenylethoxy]phenyl]methoxy]phenyl]acetonitrile.",train,1,0
"3-(1h-indol-5-yl)-5-[4-phenyl-5-(trifluoromethyl)thiophen-2-yl]-1,2,4-oxadiazole and 1-chloropyrrolidine-2,5-dione react together in the presence of dichloromethane to produce 3-(3-chloro-1h-indol-5-yl)-5-[4-phenyl-5-(trifluoromethyl)thiophen-2-yl]-1,2,4-oxadiazole.",train,1,0
"2-bromopropane and 6-nitro-3-azabicyclo[3.3.1]nona-1(9),5,7-triene-2,4-dione react together in the presence of n,n-dimethylformamide, oxidane, carbonate, potassium(1+) to produce 5-nitro-2-propan-2-ylisoindole-1,3-dione.",train,0,1
"4-ethenyl-1,2-bis(methoxymethoxy)benzene and 4-(4-bromophenyl)sulfonylmorpholine react together in the presence of acetate, tetrabutylazanium, n,n-dimethylformamide, dichloromethane, carbonate, bromide, chloride, potassium(1+), lithium(1+), palladium(2+) to produce 4-[4-[(e)-2-[3,4-bis(methoxymethoxy)phenyl]ethenyl]phenyl]sulfonylmorpholine.",train,0,1
"Ethyl 2-(benzenecarboximidoyl)-3-hydroxybut-2-enoate and 1,3,5,7-tetrakis(sulfanylidene)-2,4,6,8,9,10-hexathia-1lambda5,3lambda5,5lambda5,7lambda5-tetraphosphatricyclo[3.3.1.13,7]decane react together in the presence of toluene, 2,3,5,6-tetrachlorocyclohexa-2,5-diene-1,4-dione to produce ethyl 5-methyl-3-phenyl-1,2-thiazole-4-carboxylate.",train,1,0
"Ethyl 3-[(4-aminobenzoyl)-methylamino]propanoate and cyclohexyl-[6-(trifluoromethyl)imidazo[1,2-a]pyridin-2-yl]methanol react together to produce 3-[[4-[[cyclohexyl-[6-(trifluoromethyl)imidazo[1,2-a]pyridin-2-yl]methyl]amino]benzoyl]-methylamino]propanoic acid.",train,1,0
"Tert-butyl-chloro-dimethylsilane and (e)-but-2-ene-1,4-diol react together in the presence of n,n-dimethylformamide, oxidane, 1h-imidazole to produce (e)-4-[tert-butyl(dimethyl)silyl]oxybut-2-en-1-ol.",train,0,1
"Tert-butyl n-(2-hydroxyethyl)-n-[2-(6-nitro-2,3-dihydro-1,4-benzothiazin-4-yl)ethyl]carbamate and methyl thiophene-2-carboximidothioate react together in the presence of ethanol, dichloromethane, iodane, palladium to produce tert-butyl n-[2-[6-[[amino(thiophen-2-yl)methylidene]amino]-2,3-dihydro-1,4-benzothiazin-4-yl]ethyl]-n-(2-hydroxyethyl)carbamate.",train,1,0
"Diazomethyl(trimethyl)silane and 4-(1-aminocyclopropyl)benzoic acid react together in the presence of oxolane, hexane, methanol to produce methyl 4-(1-aminocyclopropyl)benzoate.",train,0,1
"5-iodo-1,3-benzothiazole and 1-pyridin-3-ylimidazolidin-2-one react together in the presence of 1,4-dioxane, diiodocopper, (1r,2r)-cyclohexane-1,2-diamine, carbonate, potassium(1+) to produce 1-(1,3-benzothiazol-5-yl)-3-pyridin-3-ylimidazolidin-2-one.",train,1,0
"Tert-butyl n-[(3r)-1-[5-[(2-chlorophenyl)methyl]-7-cyano-3-methyl-2,4-dioxo-1h-pyrrolo[3,2-d]pyrimidin-6-yl]piperidin-3-yl]carbamate and carbonate react together in the presence of iodomethane, n,n-dimethylformamide, oxidane, potassium(1+) to produce tert-butyl n-[(3r)-1-[5-[(2-chlorophenyl)methyl]-7-cyano-1,3-dimethyl-2,4-dioxopyrrolo[3,2-d]pyrimidin-6-yl]piperidin-3-yl]carbamate.",train,0,1
"Hydroxylamine and 5,6-difluoro-2-benzofuran-1,3-dione react together in the presence of chlorane, oxidane, sodium(1+), hydroxide to produce 2-amino-4,5-difluorobenzoic acid.",train,0,1
"(2s)-2-[hexanoyl(methyl)amino]hex-5-enoic acid and (2r,3s)-2-[tert-butyl(dimethyl)silyl]oxy-1-n-(6-phenoxy-3-prop-2-enoxy-2,3-dihydro-1h-inden-1-yl)-4-phenylbutane-1,3-diamine react together in the presence of (2r,3s)-3-amino-1-[[(1s,3r)-6-bromo-3-prop-2-enoxy-2,3-dihydro-1h-inden-1-yl]amino]-4-(3,5-difluorophenyl)butan-2-ol to produce (2s)-n-[(2s,3r)-3-[tert-butyl(dimethyl)silyl]oxy-4-[(6-phenoxy-3-prop-2-enoxy-2,3-dihydro-1h-inden-1-yl)amino]-1-phenylbutan-2-yl]-2-[hexanoyl(methyl)amino]hex-5-enamide.",train,1,0
"5-methyl-2-[(1s)-1-[[5-(3-morpholin-4-ylsulfonylphenyl)-7-(2-trimethylsilylethoxymethyl)pyrrolo[2,3-d]pyrimidin-4-yl]amino]ethyl]-3-phenylpyrrolo[2,1-f][1,2,4]triazin-4-one reacts in the presence of azane, 2,2,2-trifluoroacetic acid to produce 5-methyl-2-[(1s)-1-[[5-(3-morpholin-4-ylsulfonylphenyl)-7h-pyrrolo[2,3-d]pyrimidin-4-yl]amino]ethyl]-3-phenylpyrrolo[2,1-f][1,2,4]triazin-4-one.",train,1,0
"Tert-butyl (4s)-2,2-dimethyl-4-[(1r)-2,2,2-trifluoro-1-phenylmethoxyethyl]-1,3-oxazolidine-3-carboxylate reacts in the presence of methanol, 4-methylbenzenesulfonic acid, oxidane to produce tert-butyl n-[(2s,3s)-4,4,4-trifluoro-1-hydroxy-3-phenylmethoxybutan-2-yl]carbamate.",train,0,1
"3-o-tert-butyl 1-o-ethyl 2-(5-nitropyridin-2-yl)propanedioate reacts in the presence of dichloromethane, 2,2,2-trifluoroacetic acid to produce ethyl 2-(5-nitropyridin-2-yl)acetate.",train,0,1
"4-(1,3-benzoxazol-2-yl)-1-n-(oxan-4-yl)benzene-1,2-diamine and pyridine-3-carbaldehyde react together in the presence of n,n-dimethylformamide, oxidane, carbonate, hydroxy sulfite, potassium(1+) to produce 2-[1-(oxan-4-yl)-2-pyridin-3-ylbenzimidazol-5-yl]-1,3-benzoxazole.",train,1,0
"2-(4-nitrophenyl)-[1,3]thiazolo[4,5-c]pyridine reacts in the presence of methanol, oxidane, chloride, iron, azanium to produce 4-([1,3]thiazolo[4,5-c]pyridin-2-yl)aniline.",train,1,0
"5-chloro-4-[(1s,2r)-5,5-difluoro-2-[1-(methoxymethyl)pyrazol-4-yl]cyclohexyl]oxy-n-[(2,4-dimethoxyphenyl)methyl]-2-fluoro-n-pyrimidin-4-ylbenzenesulfonamide reacts in the presence of ethanol, triethylsilane, chlorane, dichloromethane, 2,2,2-trifluoroacetic acid to produce 5-chloro-4-[(1s,2r)-5,5-difluoro-2-(1h-pyrazol-4-yl)cyclohexyl]oxy-2-fluoro-n-pyrimidin-4-ylbenzenesulfonamide.",train,1,0
"4-chloro-1-(3-methylbutan-2-yl)-2-oxopyridine-3-carbonitrile and 1-bromopyrrolidine-2,5-dione react together in the presence of n,n-dimethylformamide, oxidane to produce 5-bromo-4-chloro-1-(3-methylbutan-2-yl)-2-oxopyridine-3-carbonitrile.",train,0,1
Ethyl n-aminocarbamate and 3-chloro-7-imidazol-1-yl-1-phenylmethoxyquinoxalin-2-one react together in the presence of acetonitrile to produce ethyl n-[(6-imidazol-1-yl-3-oxo-4-phenylmethoxyquinoxalin-2-yl)amino]carbamate.,train,0,1
"Benzyl n-[(2s)-1-[[(2s,3s)-2-hydroxy-1-[[(1s,2s)-2-hydroxycyclohexyl]amino]-1-oxoheptan-3-yl]amino]-4-methyl-1-oxopentan-2-yl]carbamate reacts in the presence of n-ethyl-n-propan-2-ylpropan-2-amine, methylsulfinylmethane, dichloromethane to produce benzyl n-[(2s)-1-[[(3s)-1,2-dioxo-1-[[(1s)-2-oxocyclohexyl]amino]heptan-3-yl]amino]-4-methyl-1-oxopentan-2-yl]carbamate.",train,0,1
"Oxolane and 2,3-dimethoxynaphthalene-1,4-dione react together in the presence of chloride, zinc(2+) to produce 2-dodecyl-3-methoxynaphthalene-1,4-dione.",train,1,0
"4-butylbenzamide reacts in the presence of oxolane, ethoxyethane, oxidane, sulfate, aluminum(3+), hydride, lithium(1+), sodium(1+) to produce (4-butylphenyl)methanamine.",train,0,1
"4-methylbenzoyl chloride and 3-[1-(oxan-2-yl)-5-(1-trityl-1,2,4-triazol-3-yl)indazol-3-yl]aniline react together in the presence of oxidane, pyridine to produce 4-methyl-n-[3-[5-(1h-1,2,4-triazol-5-yl)-1h-indazol-3-yl]phenyl]benzamide.",train,1,0
"Methyl 2-methoxy-2-(4-nitrophenyl)acetate reacts in the presence of ethanol, ethyl acetate, palladium to produce methyl 2-(4-aminophenyl)-2-methoxyacetate.",train,0,1
"2-(2-chloroethoxy)ethanol and azide react together in the presence of oxidane, chloride, sodium(1+) to produce 2-(2-azidoethoxy)ethanol.",train,1,0
"(2s)-2-(dibenzylamino)propan-1-ol reacts in the presence of n,n-diethylethanamine, methylsulfinylmethane, dichloromethane, oxalyl dichloride to produce (2s)-2-(dibenzylamino)propanal.",train,0,1
"(3,4-dichlorophenyl)thiourea and 3-bromo-2-oxopropanoic acid react together in the presence of methanol to produce 2-(3,4-dichloroanilino)-1,3-thiazole-4-carboxylic acid.",train,0,1
"3-(5-amino-3h-2-benzofuran-1-ylidene)-5-chloro-1h-indol-2-one and (2-bromoacetyl) 2-bromoacetate react together in the presence of oxolane, oxidane, carbonate, potassium(1+) to produce 2-bromo-n-[1-(5-chloro-2-oxo-1h-indol-3-ylidene)-3h-2-benzofuran-5-yl]acetamide.",train,0,1
"Methyl 2-[[4-[5-[4-(4-methylphenyl)phenyl]-1,2,4-oxadiazol-3-yl]phenyl]methyl-[(2-methylpropan-2-yl)oxycarbonyl]amino]acetate reacts in the presence of dichloromethane, 2,2,2-trifluoroacetic acid to produce methyl 2-[[4-[5-[4-(4-methylphenyl)phenyl]-1,2,4-oxadiazol-3-yl]phenyl]methylamino]acetate.",train,1,0
"2-hydroxy-2-(2-methoxy-4-propan-2-ylphenyl)-4-nitroindene-1,3-dione and thionyl dichloride react together to produce 2-chloro-2-(2-methoxy-4-propan-2-ylphenyl)-4-nitroindene-1,3-dione.",train,0,1
"(4-carbamoylphenyl)boronic acid and 1-benzyl-7-iodo-3,4-dihydropyrido[2,3-b]pyrazin-2-one react together to produce 4-(1-benzyl-2-oxo-3,4-dihydropyrido[2,3-b]pyrazin-7-yl)benzamide.",train,1,0
"Acetyl chloride and 3,5-dimethyl-1h-pyrrole-2-carbonitrile react together in the presence of 1,2-dichloroethane, aluminum(3+), chloride to produce 4-acetyl-3,5-dimethyl-1h-pyrrole-2-carbonitrile.",train,0,1
"Ethynyl(trimethyl)silane and 2-(4-bromo-3-nitrophenyl)-6-(2-fluorophenyl)imidazo[1,2-b]pyridazine react together in the presence of oxolane, n,n-diethylethanamine, dichloropalladium;triphenylphosphanium, iodocopper to produce 2-[4-[6-(2-fluorophenyl)imidazo[1,2-b]pyridazin-2-yl]-2-nitrophenyl]ethynyl-trimethylsilane.",train,0,1
"2-bromo-1-(4-methoxyphenyl)ethanone and 3-(4-chlorophenyl)-5-piperazin-1-yl-1,2,4-thiadiazole react together in the presence of n-ethyl-n-propan-2-ylpropan-2-amine, ethanol to produce 2-[4-[3-(4-chlorophenyl)-1,2,4-thiadiazol-5-yl]piperazin-1-yl]-1-(4-methoxyphenyl)ethanone.",train,1,0
"Tert-butyl 2-aminoacetate and (2r,3s)-3-hydroxy-2-(phenylmethoxycarbonylamino)butanoic acid react together in the presence of n,n'-dicyclohexylmethanediimine, oxolane, 4-hydroxy-4-azatricyclo[5.2.1.02,6]dec-8-ene-3,5-dione to produce tert-butyl 2-[[(2r,3s)-3-hydroxy-2-(phenylmethoxycarbonylamino)butanoyl]amino]acetate.",train,1,0
"6-chloro-2-propoxypyridine-3-carboxamide and 2,6-dichloropyridine-3-carboxamide react together in the presence of acetonitrile, hydride, sodium(1+) to produce 6-chloro-2-(2-methylpropoxy)pyridine-3-carboxamide.",train,1,0
"2-tert-butylphenol and 1-bromopyrrolidine-2,5-dione react together in the presence of acetonitrile to produce 4-bromo-2-tert-butylphenol.",train,0,1
"2-(cyclopenten-1-yl)-4,4,5,5-tetramethyl-1,3,2-dioxaborolane and 3-bromo-5-nitro-2-(2,2,2-trifluoroethoxy)pyridine react together in the presence of n,n-dimethylformamide, oxidane, carbonate, potassium(1+) to produce 3-(cyclopenten-1-yl)-5-nitro-2-(2,2,2-trifluoroethoxy)pyridine.",train,1,0
"Tert-butyl (2-methylpropan-2-yl)oxycarbonyl carbonate and (2s)-2-aminopropan-1-ol react together in the presence of oxolane, n,n-diethylethanamine to produce tert-butyl n-[(2s)-1-hydroxypropan-2-yl]carbamate.",train,0,1
"2-bromo-3-(3,5-difluorophenyl)-6-[2-(1,1-dioxo-1,4-thiazinan-4-yl)ethoxy]inden-1-one and 2-bromo-6-(2-morpholin-4-ylethoxy)-3-phenylinden-1-one react together in the presence of (4-methylphenyl)boronic acid to produce 3-(3,5-difluorophenyl)-6-[2-(1,1-dioxo-1,4-thiazinan-4-yl)ethoxy]-2-(4-methylphenyl)inden-1-one.",train,0,1
"3-[(2-amino-7-nitro-1,3-benzothiazol-6-yl)oxy]-n-[3-(trifluoromethyl)phenyl]benzamide and cyclopropanecarbonyl chloride react together in the presence of pyridine to produce 3-[[2-(cyclopropanecarbonylamino)-7-nitro-1,3-benzothiazol-6-yl]oxy]-n-[3-(trifluoromethyl)phenyl]benzamide.",train,1,0
2-methoxy-n-(2-methoxyethyl)-n-(trifluoro-lambda4-sulfanyl)ethanamine and (4-bromophenyl)methanol react together in the presence of dichloromethane to produce 1-bromo-4-(fluoromethyl)benzene.,train,1,0
"3-amino-n-(4-chlorophenyl)-4-methoxybenzamide and 1,3-dichloro-5-isothiocyanatobenzene react together in the presence of n,n-dimethylformamide, oxidane to produce n-(4-chlorophenyl)-3-[(3,5-dichlorophenyl)carbamothioylamino]-4-methoxybenzamide.",train,1,0
"Ethyl 2-[(1s)-5-hydroxy-2,3-dihydro-1h-inden-1-yl]acetate and 3-[(2-chloro-5-methylpyrimidin-4-yl)-methylamino]propan-1-ol react together in the presence of oxolane, n-(piperidine-1-carbonylimino)piperidine-1-carboxamide, triphenylphosphane to produce ethyl 2-[(1s)-5-[3-[(2-chloro-5-methylpyrimidin-4-yl)-methylamino]propoxy]-2,3-dihydro-1h-inden-1-yl]acetate.",train,0,1
"S-cyano 2-(4-chlorophenyl)ethanethioate and sulfuric acid react together in the presence of acetic acid to produce 4-(4-chlorophenyl)-3h-1,3-thiazol-2-one.",train,0,1
"Ethyl 5-bromo-1h-indole-7-carboxylate and thiolan-3-one react together in the presence of triethylsilane, trimethylsilyl trifluoromethanesulfonate, dichloromethane, hydrogen carbonate, sodium(1+) to produce methyl 5-bromo-3-(thiolan-3-yl)-1h-indole-7-carboxylate.",train,1,0
"Oxolane and tert-butyl n-[(2s,4s)-4-[[1-(3-methoxypropyl)indazol-6-yl]methyl]-5-methyl-1-oxohexan-2-yl]carbamate react together to produce tert-butyl n-[(1s,3s)-3-[[1-(3-methoxypropyl)indazol-6-yl]methyl]-4-methyl-1-[(2s)-oxiran-2-yl]pentyl]carbamate.",train,1,0
"Methyl 3-[4-[(3-hydroxyphenyl)methyl-(2,4,6-trimethylphenyl)sulfonylamino]phenyl]propanoate reacts in the presence of oxolane, chlorane, oxidane, sodium(1+), hydroxide to produce 3-[4-[(3-hydroxyphenyl)methyl-(2,4,6-trimethylphenyl)sulfonylamino]phenyl]propanoic acid.",train,0,1
"Ethanamine and ethyl 3-(n,4-dimethylanilino)-2-hydroxy-3-phenylpropanoate react together to produce 3-(n,4-dimethylanilino)-n-ethyl-2-hydroxy-3-phenylpropanamide.",train,1,0
"Methyl 4-cyclopropylthiadiazole-5-carboxylate and hydrazine react together in the presence of ethanol, oxidane to produce 4-cyclopropylthiadiazole-5-carbohydrazide.",train,0,1
"3-(3,4-dimethoxyphenyl)sulfonyl-2,2-dimethyl-7-phenylheptanoic acid and n-trimethylsilylhydroxylamine react together in the presence of dichloromethane, oxalyl dichloride to produce 3-(3,4-dimethoxyphenyl)sulfonyl-n-hydroxy-2,2-dimethyl-7-phenylheptanamide.",train,0,1
"Methyl 3-[tert-butyl(dimethyl)silyl]oxybenzoate and adamantan-2-one react together in the presence of oxolane, hexane, n,n-diethylethanamine, oxidane, chloride, titanium(3+), zinc to produce [3-(2-adamantylidenemethoxymethyl)phenoxy]-tert-butyl-dimethylsilane.",train,0,1
Ethyl 3-[(2-aminoacetyl)-[2-[(2-methylpropan-2-yl)oxy]-2-oxoethyl]amino]benzoate and 1-isocyanato-3-methylbenzene react together to produce ethyl 3-[[2-[(3-methylphenyl)carbamoylamino]acetyl]-[2-[(2-methylpropan-2-yl)oxy]-2-oxoethyl]amino]benzoate.,train,1,0
"Tert-butyl n-[[3-amino-5-(trifluoromethyl)phenyl]methyl]carbamate and 7-[2-(cyclopropanecarbonylamino)pyridin-4-yl]oxy-1,2,3,4-tetrahydronaphthalene-2-carboxylic acid react together in the presence of n-ethyl-n-propan-2-ylpropan-2-amine, [dimethylamino(triazolo[4,5-b]pyridin-3-yloxy)methylidene]-dimethylazanium, n,n-dimethylformamide, hexafluorophosphate, oxidane to produce tert-butyl n-[[3-[[7-[2-(cyclopropanecarbonylamino)pyridin-4-yl]oxy-1,2,3,4-tetrahydronaphthalene-2-carbonyl]amino]-5-(trifluoromethyl)phenyl]methyl]carbamate.",train,0,1
2-(cyclohexen-1-yl)-n-methylethanamine and 2-(4-methoxyphenyl)acetaldehyde react together in the presence of toluene to produce 2-(cyclohexen-1-yl)-n-[(e)-2-(4-methoxyphenyl)ethenyl]-n-methylethanamine.,train,0,1
"4-imidazol-1-yl-3-nitropyridine reacts in the presence of methane, ethanol, molecular hydrogen, palladium to produce 4-imidazol-1-ylpyridin-3-amine.",train,0,1
"2-[(4-chlorophenyl)methyl]pyrrolidine and 4-chloro-1-(4-fluorophenyl)butan-1-one react together in the presence of butan-2-one, ethoxyethane, oxidane, carbonate, potassium(1+) to produce 4-[2-[(4-chlorophenyl)methyl]pyrrolidin-1-yl]-1-(4-fluorophenyl)butan-1-one.",train,1,0
"[3-[(5-chloro-2-adamantylidene)-methoxymethyl]phenyl] 2,2-dimethylpropanoate reacts in the presence of methanol, carbonate, potassium(1+) to produce 3-[(5-chloro-2-adamantylidene)-methoxymethyl]phenol.",train,0,1
"5-[[2-nitro-5-[(2-oxo-3-propan-2-yl-1,3-oxazolidin-5-yl)methoxy]phenyl]methylidene]imidazolidine-2,4-dione reacts in the presence of n,n-dimethylformamide, methanol, molecular iodine, palladium to produce 5-[(2-oxo-1,3-dihydroimidazo[4,5-b]quinolin-7-yl)oxymethyl]-3-propan-2-yl-1,3-oxazolidin-2-one.",train,1,0
"Azane and 1-azabicyclo[2.2.2]octane-4-carbonyl chloride react together in the presence of acetonitrile, chlorane to produce 1-azabicyclo[2.2.2]octane-4-carbonitrile.",train,0,1
"Ethyl 2-diethoxyphosphorylacetate and 5-chloro-2-methylindazole-4-carbaldehyde react together in the presence of oxolane, oxidane, hydride, sodium(1+) to produce ethyl (e)-3-(5-chloro-2-methylindazol-4-yl)prop-2-enoate.",train,0,1
"6-bromo-4-[[(3r,4s)-1-(1-cyanocyclopropanecarbonyl)-4-fluoro-4-methylpyrrolidin-3-yl]amino]pyrrolo[1,2-b]pyridazine-3-carboxamide and 1-methyl-4-(4,4,5,5-tetramethyl-1,3,2-dioxaborolan-2-yl)pyrazole react together in the presence of n,n-dimethylformamide, dichloropalladium, phosphate, iron(2+), potassium(1+), cyclopenta-2,4-dien-1-yl(diphenyl)phosphane to produce 4-[[(3r,4s)-1-(1-cyanocyclopropanecarbonyl)-4-fluoro-4-methylpyrrolidin-3-yl]amino]-6-(1-methylpyrazol-4-yl)pyrrolo[1,2-b]pyridazine-3-carboxamide.",train,1,0
"6-chloro-2-fluoro-3-methylphenol and 3-bromo-5-fluorobenzonitrile react together in the presence of oxolane, 1,4,7,10,13,16-hexaoxacyclooctadecane, 2-methylpropan-2-olate, methylsulfinylmethane, oxidane, potassium(1+) to produce 3-bromo-5-(6-chloro-2-fluoro-3-methylphenoxy)benzonitrile.",train,1,0
