reaction,split,not_high_yielding,high_yielding
"4-amino-1-benzylpiperidine-4-carboxylic acid reacts in the presence of oxolane, oxidane, aluminum(3+), hydride, lithium(1+), sodium(1+), hydroxide to produce (4-amino-1-benzylpiperidin-4-yl)methanol.",train,0,1
"3-methoxy-4-[3-(4-phenylpiperazin-1-yl)propoxy]aniline and tert-butyl (4,6-dimethylpyrimidin-2-yl)sulfanylformate react together in the presence of oxolane to produce tert-butyl n-[3-methoxy-4-[3-(4-phenylpiperazin-1-yl)propoxy]phenyl]carbamate.",train,0,1
"(4r)-4-benzyl-3-[(2r)-2-(4-bromophenyl)propanoyl]-1,3-oxazolidin-2-one and sulfite react together in the presence of oxolane, hydrogen peroxide, lithium(1+), sodium(1+), hydroxide to produce (2r)-2-(4-bromophenyl)propanoic acid.",train,0,1
"Bromomethylbenzene and (1s,8r)-6-methoxy-4-prop-2-enyltricyclo[6.2.1.02,7]undeca-2,4,6-trien-3-ol react together in the presence of tetrabutylazanium, carbonate, iodide, potassium(1+) to produce (1s,8r)-6-methoxy-3-phenylmethoxy-4-prop-2-enyltricyclo[6.2.1.02,7]undeca-2,4,6-triene.",train,0,1
"4,4,5,5-tetramethyl-2-(4,4,5,5-tetramethyl-1,3,2-dioxaborolan-2-yl)-1,3,2-dioxaborolane and 5-bromo-n-[(4,6-dimethyl-2-oxo-1h-pyridin-3-yl)methyl]-1-methyl-3-propan-2-ylindole-7-carboxamide react together in the presence of 1,4-dioxane, acetate, dichloromethane, dichloropalladium, iron(2+), potassium(1+), cyclopenta-2,4-dien-1-yl(diphenyl)phosphane to produce n-[(4,6-dimethyl-2-oxo-1h-pyridin-3-yl)methyl]-1-methyl-3-propan-2-yl-5-(4,4,5,5-tetramethyl-1,3,2-dioxaborolan-2-yl)indole-7-carboxamide.",train,0,1
"5-[(2s)-2-hydroxy-3-morpholin-4-ylpropyl]-3-methyl-4-oxo-6,7-dihydro-1h-pyrrolo[3,2-c]pyridine-2-carbaldehyde and 5-chloro-1,3-dihydroindol-2-one react together to produce 2-[(z)-(5-chloro-2-oxo-1h-indol-3-ylidene)methyl]-5-[(2s)-2-hydroxy-3-morpholin-4-ylpropyl]-3-methyl-6,7-dihydro-1h-pyrrolo[3,2-c]pyridin-4-one.",train,0,1
"1,2-dichloro-4-(chloromethyl)benzene and 4,5-dihydro-1,3-thiazol-2-ylcyanamide react together to produce [3-[(3,4-dichlorophenyl)methyl]-1,3-thiazolidin-2-ylidene]cyanamide.",train,0,1
"4-methylbenzenesulfonyl chloride and 2-(2,2,2-trifluoroethoxy)ethanol react together in the presence of n,n-diethylethanamine, dichloromethane, oxidane to produce 2-(2,2,2-trifluoroethoxy)ethyl 4-methylbenzenesulfonate.",train,1,0
"[(3r)-3-(4-chlorophenyl)-2,3-dihydrobenzo[f][1,4]benzothiazin-1-yl]-[(2s)-1-naphthalen-2-ylsulfonylpyrrolidin-2-yl]methanone reacts in the presence of ethanol, oxidane, potassium(1+), hydroxide to produce (3r)-3-(4-chlorophenyl)-2,3-dihydro-1h-benzo[f][1,4]benzothiazine.",train,1,0
"1-bromo-3-chloropropane and 1-[bis(4-fluorophenyl)methyl]piperazine react together in the presence of pentane, n,n-dimethylformamide, hydride, sodium(1+) to produce 1-[bis(4-fluorophenyl)methyl]-4-(3-chloropropyl)piperazine.",train,0,1
"Tert-butyl n-[(2-methylpropan-2-yl)oxycarbonylcarbamothioyl]carbamate and 3-(4-methylpyridin-2-yl)oxyaniline react together in the presence of n-ethyl-n-propan-2-ylpropan-2-amine, 2-chloro-1-methylpyridin-1-ium, dichloromethane, iodide to produce tert-butyl n-[n-[(2-methylpropan-2-yl)oxycarbonyl]-n'-[3-(4-methylpyridin-2-yl)oxyphenyl]carbamimidoyl]carbamate.",train,0,1
"[4-(5-phenylmethoxypyrimidin-2-yl)phenyl] nonanoate reacts in the presence of oxolane, palladium to produce [4-(5-hydroxypyrimidin-2-yl)phenyl] nonanoate.",train,0,1
"1-(4-hydroxyphenyl)ethanone and 1-bromo-4-chloro-2-nitrobenzene react together in the presence of n,n-dimethylformamide, oxidane, carbonate, potassium(1+) to produce 1-[4-(4-chloro-2-nitrophenoxy)phenyl]ethanone.",train,0,1
"Ethyl (4r)-4-[(3r,5s,6r,7r,8s,9s,10s,13r,14s,17r)-6-ethyl-3,7-dihydroxy-10,13-dimethyl-2,3,4,5,6,7,8,9,11,12,14,15,16,17-tetradecahydro-1h-cyclopenta[a]phenanthren-17-yl]pentanoate reacts in the presence of ethanol, chlorane, sodium(1+), hydroxide to produce (4r)-4-[(3r,5s,6r,7r,8s,9s,10s,13r,14s,17r)-3,7-dihydroxy-6,10,13-trimethyl-2,3,4,5,6,7,8,9,11,12,14,15,16,17-tetradecahydro-1h-cyclopenta[a]phenanthren-17-yl]pentanoic acid.",train,1,0
"Tert-butyl 3-[4-[[[2-(4-chlorophenyl)indazol-3-yl]-cyclohexylcarbamoyl]amino]-3-fluorophenyl]propanoate reacts in the presence of 1,4-dioxane, chlorane to produce 3-[4-[[[2-(4-chlorophenyl)indazol-3-yl]-cyclohexylcarbamoyl]amino]-3-fluorophenyl]propanoic acid.",train,1,0
"4-chloro-8-fluoroquinoline and 2-[4-[6-(trifluoromethyl)pyridin-2-yl]oxyphenyl]ethanamine react together in the presence of n,n-diethylethanamine, dichloromethane, azane to produce 8-fluoro-n-[2-[4-[6-(trifluoromethyl)pyridin-2-yl]oxyphenyl]ethyl]quinolin-4-amine.",train,1,0
"Ethyl 2-[(2-sulfanylidene-4,5-dihydro-1h-benzo[e][1,3]benzothiazol-6-yl)oxy]acetate and (2-iodo-1-phenylethyl)benzene react together in the presence of n,n-dimethylformamide, oxidane, carbonate, potassium(1+) to produce ethyl 2-[[2-(2,2-diphenylethylsulfanyl)-4,5-dihydrobenzo[e][1,3]benzothiazol-6-yl]oxy]acetate.",train,1,0
"4-[1-(3-bromophenoxy)ethyl]benzoic acid and 3-(aminomethyl)-4,6-dimethyl-1h-pyridin-2-one react together in the presence of n,n-diethylethanamine, 3-(ethyliminomethylideneamino)-n,n-dimethylpropan-1-amine, chlorane, dichloromethane, 1-hydroxybenzotriazole to produce 4-[1-(3-bromophenoxy)ethyl]-n-[(4,6-dimethyl-2-oxo-1h-pyridin-3-yl)methyl]benzamide.",train,0,1
"Methyl 3-[4-[6-(ethylcarbamoylamino)purin-9-yl]-2-(2-phenylethenyl)-3a,4,6,6a-tetrahydrofuro[3,4-d][1,3]dioxol-6-yl]prop-2-enoate reacts in the presence of methanol, oxidane, sulfate, boranuide, copper(2+), sodium(1+) to produce methyl 3-[4-[6-(ethylcarbamoylamino)purin-9-yl]-2-(2-phenylethenyl)-3a,4,6,6a-tetrahydrofuro[3,4-d][1,3]dioxol-6-yl]propanoate.",train,1,0
"2-(2,6-difluorophenyl)-5-[(2-methylpropan-2-yl)oxycarbonylamino]-1,3-thiazole-4-carboxylic acid and tert-butyl (3s)-4-(4-amino-2-methylpyrazol-3-yl)-3-ethylpiperazine-1-carboxylate react together to produce 5-amino-2-(2,6-difluorophenyl)-n-[5-[(2s)-2-ethylpiperazin-1-yl]-1-methylpyrazol-4-yl]-1,3-thiazole-4-carboxamide.",train,1,0
"2-[dodecyl(methyl)amino]ethanol and methyl 3-(4-hydroxyphenyl)propanoate react together in the presence of oxolane, propan-2-yl n-propan-2-yloxycarbonyliminocarbamate, triphenylphosphane to produce methyl 3-[4-[2-[dodecyl(methyl)amino]ethoxy]phenyl]propanoate.",train,0,1
"2,4,6-trimethylbenzenesulfonyl chloride and 1-hydroxybenzotriazole react together in the presence of n,n-diethylethanamine, dichloromethane to produce benzotriazol-1-yl 2,4,6-trimethylbenzenesulfonate.",train,0,1
"Ethynylbenzene and [(2r,3s,5r)-5-(6-bromopurin-9-yl)-2-[[tert-butyl(dimethyl)silyl]oxymethyl]oxolan-3-yl] acetate react together in the presence of n-ethyl-n-propan-2-ylpropan-2-amine, n,n-dimethylformamide, dichloropalladium;triphenylphosphanium, iodocopper to produce [(2r,3s,5r)-2-[[tert-butyl(dimethyl)silyl]oxymethyl]-5-[6-(2-phenylethynyl)purin-9-yl]oxolan-3-yl] acetate.",train,0,1
"7-(2-fluoro-4-nitrophenoxy)-2-(6-methoxypyridin-3-yl)thieno[3,2-b]pyridine reacts in the presence of acetonitrile, chloro(trimethyl)silane, iodide, sodium(1+) to produce 5-[7-(2-fluoro-4-nitrophenoxy)thieno[3,2-b]pyridin-2-yl]-1h-pyridin-2-one.",train,0,1
"Sulfuric acid and [5-chloro-3-(2-fluorophenyl)-7,8-dihydrofuro[2,3-g][1,2]benzoxazol-7-yl]methanol react together in the presence of propan-2-one, oxidane, chromium(6+), oxygen(2-) to produce 5-chloro-3-(2-fluorophenyl)-7,8-dihydrofuro[2,3-g][1,2]benzoxazole-7-carboxylic acid.",train,0,1
"4-bromo-2-methylsulfonylbenzoic acid and 1-(3,5-dimethylpyridin-2-yl)piperazine react together to produce (4-bromo-2-methylsulfonylphenyl)-[4-(3,5-dimethylpyridin-2-yl)piperazin-1-yl]methanone.",train,1,0
"Tert-butyl-chloro-dimethylsilane and 4-chloro-1h-pyrrolo[2,3-b]pyridine react together in the presence of oxolane, lithium;butane to produce tert-butyl-(4-chloropyrrolo[2,3-b]pyridin-1-yl)-dimethylsilane.",train,0,1
"Ethylmagnesium(1+) and methyl 4-[6-[1-[(2-methylpropan-2-yl)oxycarbonylamino]cyclopropyl]pyridin-3-yl]benzoate react together in the presence of oxolane, bromide to produce tert-butyl n-[1-[5-[4-(1-hydroxycyclopropyl)phenyl]pyridin-2-yl]cyclopropyl]carbamate.",train,0,1
"2-[(2r,3s)-5-chloro-3,5-dihydroxy-3-(4-methylbenzoyl)oxolan-2-yl]-2-hydroxy-1-(4-methylphenyl)ethanone and 6-amino-1h-1,3,5-triazin-2-one react together in the presence of acetonitrile, methanol, methanolate, trimethylsilyl 2,2,2-trifluoro-n-trimethylsilylethanimidate, trimethylsilyl trifluoromethanesulfonate, sodium(1+) to produce 4-amino-1-[(2r,4s,5r)-4-hydroxy-5-(hydroxymethyl)oxolan-2-yl]-1,3,5-triazin-2-one.",train,1,0
"2,3,4-trimethylpentan-3-ol and n,n-dimethylcarbamoyl chloride react together in the presence of 2-methoxy-2-methylpropane, toluene, hydride, sodium(1+) to produce 2,3,4-trimethylpentan-3-yl n,n-dimethylcarbamate.",train,1,0
"3-(4-bromophenyl)-3-(dimethylhydrazinylidene)-1,1,1-trifluoropropan-2-one and sulfuric acid react together to produce 1-(4-bromophenyl)-3,3,3-trifluoropropane-1,2-dione.",train,0,1
"Tert-butyl n-[4-[(2-methoxy-8,9-dihydrofuro[2,3-c][1,5]naphthyridin-8-yl)methyl]cyclohexyl]carbamate reacts in the presence of dichloromethane, 2,2,2-trifluoroacetic acid to produce 4-[(2-methoxy-8,9-dihydrofuro[2,3-c][1,5]naphthyridin-8-yl)methyl]cyclohexan-1-amine.",train,0,1
"2,3-dichloro-6-nitroquinoxaline and 2,2,2-trifluoro-1-pyridin-3-ylethanol react together in the presence of oxolane, chloride, hydride, azanium, sodium(1+) to produce 3-chloro-6-nitro-2-(2,2,2-trifluoro-1-pyridin-3-ylethoxy)quinoxaline.",train,1,0
"Tert-butyl piperazine-1-carboxylate and 4-chloro-5-ethyl-5,7-dihydrothieno[3,4-d]pyrimidine react together in the presence of butan-1-ol to produce tert-butyl 4-(5-ethyl-5,7-dihydrothieno[3,4-d]pyrimidin-4-yl)piperazine-1-carboxylate.",train,1,0
"Tert-butyl n-[2-(4-bromophenyl)ethyl]carbamate and 4,4,5,5-tetramethyl-2-(4,4,5,5-tetramethyl-1,3,2-dioxaborolan-2-yl)-1,3,2-dioxaborolane react together to produce tert-butyl n-[2-[4-(4,4,5,5-tetramethyl-1,3,2-dioxaborolan-2-yl)phenyl]ethyl]carbamate.",train,0,1
"Ethynylbenzene and azidobenzene react together in the presence of oxolane, ethylmagnesium(1+), bromide to produce 1,5-diphenyltriazole.",train,0,1
"3-isothiocyanatoprop-1-ene and [(2r,3s,4r,5r,6s)-3,4,6-triacetyloxy-5-isothiocyanatooxan-2-yl]methyl acetate react together in the presence of acetonitrile to produce [(2r,3s,4r,5r,6s)-3,4,6-triacetyloxy-5-(prop-2-enylcarbamothioylamino)oxan-2-yl]methyl acetate.",train,0,1
[3-(trifluoromethoxy)phenyl]hydrazine and pyridine-4-carbaldehyde react together to produce n-[(z)-pyridin-4-ylmethylideneamino]-3-(trifluoromethoxy)aniline.,train,1,0
"Ethyl 2-acetyl-3-oxobutanoate and (3-chlorophenyl)hydrazine react together in the presence of chlorane to produce ethyl 1-(3-chlorophenyl)-3,5-dimethylpyrazole-4-carboxylate.",train,1,0
"Methylhydrazine and 6-sulfanylidene-3,7-dihydropurin-2-one react together to produce 6-[amino(methyl)amino]-3,7-dihydropurin-2-one.",train,1,0
"Methyl 2-[4-[(2-naphthalen-2-yloxyacetyl)amino]phenyl]-2-oxoacetate reacts in the presence of oxolane, methanol, oxidane, sodium(1+), hydroxide to produce 2-[4-[(2-naphthalen-2-yloxyacetyl)amino]phenyl]-2-oxoacetic acid.",train,0,1
"Methyl 3-hydroxy-2-[[3-(trifluoromethyl)phenyl]diazenyl]pent-2-enoate and 1,1-dimethoxy-n,n-dimethylmethanamine react together to produce methyl 5-methyl-4-oxo-1-[3-(trifluoromethyl)phenyl]pyridazine-3-carboxylate.",train,0,1
"5-fluoro-1h-indazole-3-carboxylic acid reacts in the presence of oxolane, chlorane, sulfate, aluminum(3+), hydride, lithium(1+), sodium(1+) to produce (5-fluoro-2h-indazol-3-yl)methanol.",train,1,0
"Bromomethylbenzene and 1-fluoro-4-hydroxythioxanthen-9-one react together in the presence of methanol, carbonate, potassium(1+) to produce 1-fluoro-4-phenylmethoxythioxanthen-9-one.",train,1,0
"2-chloro-6-fluoro-4-(4,4,5,5-tetramethyl-1,3,2-dioxaborolan-2-yl)phenol and 1-n-(6-chloro-3-methylsulfonyl-1,5-naphthyridin-4-yl)-4-n,4-n-dimethylcyclohexane-1,4-diamine react together in the presence of chlorane, 2,4,5,6-tetrafluorobenzene-1,3-diamine to produce 2-chloro-4-[8-[[4-(dimethylamino)cyclohexyl]amino]-7-methylsulfonyl-1,5-naphthyridin-2-yl]-6-fluorophenol.",train,0,1
"N-phenacylacetamide and aminothiourea react together in the presence of methanol, chlorane, oxidane to produce n-[2-(carbamothioylhydrazinylidene)-2-phenylethyl]acetamide.",train,0,1
"Methylimino(oxo)methane and n-[2-(5-amino-2-chlorobenzoyl)-5-methylpyridin-3-yl]-4-chloro-3-(trifluoromethyl)benzenesulfonamide react together in the presence of oxolane, acetic acid to produce 1-[4-chloro-3-[3-[[4-chloro-3-(trifluoromethyl)phenyl]sulfonylamino]-5-methylpyridine-2-carbonyl]phenyl]-3-methylurea.",train,1,0
"Methyl 6-[4-[3-phenyl-5-(trifluoromethyl)-1,2-oxazol-4-yl]imidazol-1-yl]pyridine-3-carboxylate and 2,2,2-trifluoroethanamine react together to produce 6-[4-[3-phenyl-5-(trifluoromethyl)-1,2-oxazol-4-yl]imidazol-1-yl]-n-(2,2,2-trifluoroethyl)pyridine-3-carboxamide.",train,1,0
"Methyl 2-(2-methoxy-2-oxoethyl)thiophene-3-carboxylate reacts in the presence of methanol, oxidane, sodium(1+), hydroxide to produce 2-(carboxymethyl)thiophene-3-carboxylic acid.",train,0,1
"2-methylpropanimidamide and 2-bromo-3-ethoxycyclohex-2-en-1-one react together in the presence of n,n-dimethylformamide, chlorane, carbonate, potassium(1+) to produce 2-propan-2-yl-1,5,6,7-tetrahydrobenzimidazol-4-one.",train,1,0
"5-methyl-3,4-di(propan-2-yloxy)furan-2-carboxylic acid and 2h-tetrazol-5-amine react together in the presence of acetonitrile, n,n-diethylethanamine, 2h-tetrazole-5-carboxamide, di(imidazol-1-yl)methanone to produce 5-methyl-3,4-di(propan-2-yloxy)-n-(2h-tetrazol-5-yl)furan-2-carboxamide.",train,1,0
"Tricyclohexylphosphane and 8-bromo-7-fluoro-2-methylquinoline react together in the presence of acetate, ethyl acetate, toluene, oxidane, phosphate, cyclopropylboronic acid, potassium(1+), palladium(2+) to produce 8-cyclopropyl-7-fluoro-2-methylquinoline.",train,0,1
"(2r)-3-methoxy-2-[(2-methylpropan-2-yl)oxycarbonylamino]propanoic acid and 3-fluoroazetidine react together in the presence of n-ethyl-n-propan-2-ylpropan-2-amine, [benzotriazol-1-yloxy(dimethylamino)methylidene]-dimethylazanium, n,n-dimethylformamide, chlorane, hexafluorophosphate, 1-hydroxybenzotriazole to produce tert-butyl n-[(2r)-1-(3-fluoroazetidin-1-yl)-3-methoxy-1-oxopropan-2-yl]carbamate.",train,1,0
"4-acetylbenzenesulfonyl chloride and pyridin-2-ylmethanamine react together in the presence of oxolane, n,n-diethylethanamine, oxidane to produce 4-acetyl-n-(pyridin-2-ylmethyl)benzenesulfonamide.",train,1,0
"Tert-butyl (2-methylpropan-2-yl)oxycarbonyl carbonate and 3-(aminomethyl)aniline react together in the presence of n-ethyl-n-propan-2-ylpropan-2-amine, dichloromethane to produce tert-butyl n-[(3-aminophenyl)methyl]carbamate.",train,0,1
"Chloro(diphenyl)phosphane reacts in the presence of oxolane, oxidane, zinc to produce diphenylphosphane.",train,1,0
"5-tert-butyl-1h-imidazole and 2-(chloromethoxy)ethyl-trimethylsilane react together in the presence of hydride, sodium(1+) to produce 2-[(5-tert-butylimidazol-1-yl)methoxy]ethyl-trimethylsilane.",train,1,0
"Ethyl 2-[4-[[2-methoxyethyl-[6-[4-(trifluoromethyl)phenyl]pyrazin-2-yl]amino]methyl]-2-methylphenoxy]acetate reacts in the presence of oxolane, methanol, sodium(1+), hydroxide to produce 2-[4-[[2-methoxyethyl-[6-[4-(trifluoromethyl)phenyl]pyrazin-2-yl]amino]methyl]-2-methylphenoxy]acetic acid.",train,0,1
"N-[2-[1-(benzenesulfonyl)indol-5-yl]oxyethyl]-2-methylpropanamide reacts in the presence of acetonitrile, phosphoryl trichloride to produce 8-(benzenesulfonyl)-1-propan-2-yl-3,4-dihydropyrrolo[3,2-g][1,4]benzoxazepine.",train,0,1
"2-[1-[3-[acetyl(methyl)amino]propyl]-5-(difluoromethoxy)indazol-3-yl]-n-tert-butyl-5-(2-trimethylsilylethoxymethyl)pyrrolo[2,3-b]pyrazine-7-carboxamide reacts in the presence of dichloromethane, 2,2,2-trifluoroacetic acid to produce 2-[1-[3-[acetyl(methyl)amino]propyl]-5-(difluoromethoxy)indazol-3-yl]-n-tert-butyl-5h-pyrrolo[2,3-b]pyrazine-7-carboxamide.",train,1,0
"(r)-n-[(4e)-2-(3-bromophenyl)-4-(dimethylhydrazinylidene)-1,5,5,5-tetrafluoropentan-2-yl]-2-methylpropane-2-sulfinamide and hydrogen carbonate react together in the presence of oxolane, chlorane, sodium(1+) to produce (r)-n-[2-(3-bromophenyl)-1,5,5,5-tetrafluoro-4-oxopentan-2-yl]-2-methylpropane-2-sulfinamide.",train,0,1
"Tert-butyl (2s)-2-ethynylpyrrolidine-1-carboxylate and 5-bromo-2-iodopyridin-3-ol react together in the presence of n,n-diethylethanamine, ethoxyethane, n,n-dimethylformamide, dichloropalladium;triphenylphosphanium, iodocopper to produce tert-butyl (2s)-2-(6-bromofuro[3,2-b]pyridin-2-yl)pyrrolidine-1-carboxylate.",train,1,0
"6-acetyl-4-bromo-2-(4-fluorophenyl)-5-methylpyridazin-3-one and ethane-1,2-diol react together in the presence of 4-methylbenzenesulfonic acid, toluene, oxidane to produce 4-bromo-2-(4-fluorophenyl)-5-methyl-6-(2-methyl-1,3-dioxolan-2-yl)pyridazin-3-one.",train,0,1
"Tetrabromomethane and [5-(methoxymethoxy)-2-phenylmethoxyphenyl]methanol react together in the presence of n,n-dimethylformamide, oxidane, triphenylphosphane to produce 2-(bromomethyl)-4-(methoxymethoxy)-1-phenylmethoxybenzene.",train,1,0
Phenyl n-(2-methoxypyridin-3-yl)carbamate and 1-(3-chlorophenyl)piperazine react together to produce 4-(3-chlorophenyl)-n-(2-methoxypyridin-3-yl)piperazine-1-carboxamide.,train,0,1
"Tert-butyl 4-(6-chloro-2-hydroxy-3-nitrophenyl)sulfonylpiperazine-1-carboxylate reacts in the presence of molecular hydrogen, palladium to produce tert-butyl 4-(3-amino-6-chloro-2-hydroxyphenyl)sulfonylpiperazine-1-carboxylate.",train,0,1
"9-bromo-2-[4-(methoxymethyl)imidazol-1-yl]-4,7,8,12b-tetrahydro-1h-[1,4]diazepino[7,1-a]isoquinolin-5-one and dicyclohexyl-[2-(2,6-dimethoxyphenyl)phenyl]phosphane react together in the presence of acetate, toluene, phosphate, cyclopropylboronic acid, potassium(1+), palladium(2+) to produce 9-cyclopropyl-2-[4-(methoxymethyl)imidazol-1-yl]-4,7,8,12b-tetrahydro-1h-[1,4]diazepino[7,1-a]isoquinolin-5-one.",train,0,1
"Methyl 5-(4-cyclohexylphenyl)-1h-pyrrole-3-carboxylate reacts in the presence of oxolane, bis(2-methylpropyl)alumanylium, ethyl acetate, toluene, chlorane, hydride to produce [5-(4-cyclohexylphenyl)-1h-pyrrol-3-yl]methanol.",train,1,0
"2-(3-methylphenyl)ethanamine and 6-[(1-oxo-2,3-dihydroinden-5-yl)oxy]pyridine-3-carboxamide react together in the presence of oxolane, methanol, tetrachlorotitanium, cyanoboranuide, sodium(1+) to produce 6-[[1-[2-(3-methylphenyl)ethylamino]-2,3-dihydro-1h-inden-5-yl]oxy]pyridine-3-carboxamide.",train,0,1
"Methyl 3-[5-(4-methylphenyl)-1,2-oxazol-4-yl]propanoate reacts in the presence of oxolane, bis(2-methylpropyl)alumanylium, oxidane, sulfate, hydride, sodium(1+) to produce 3-[5-(4-methylphenyl)-1,2-oxazol-4-yl]propan-1-ol.",train,0,1
"Tert-butyl n-[[2-[(e)-2-(5-aminopyridin-3-yl)ethenyl]-4-[(2,5-dichloropyrimidin-4-yl)amino]phenyl]methyl]carbamate reacts in the presence of oxolane, acetate, ethyl acetate, oxidane, sodium(1+) to produce tert-butyl n-[[2-[2-(5-aminopyridin-3-yl)ethyl]-4-[(2,5-dichloropyrimidin-4-yl)amino]phenyl]methyl]carbamate.",train,1,0
"9-hydroxy-4-iodo-6h-pyrrolo[3,4-c]carbazole-1,3-dione and [2-(trifluoromethyl)phenyl]boronic acid react together to produce 9-hydroxy-4-[2-(trifluoromethyl)phenyl]-6h-pyrrolo[3,4-c]carbazole-1,3-dione.",train,1,0
"4-[[[3-[2-[tert-butyl(dimethyl)silyl]oxyethoxy]-2-fluoro-5-methoxyphenyl]-(5-oxo-1-pyrimidin-2-yl-4h-1,2,4-triazol-3-yl)methyl]amino]benzonitrile reacts in the presence of acetic acid, oxidane to produce 4-[[[2-fluoro-3-(2-hydroxyethoxy)-5-methoxyphenyl]-(5-oxo-1-pyrimidin-2-yl-4h-1,2,4-triazol-3-yl)methyl]amino]benzonitrile.",train,0,1
"Propanoyl propanoate and anisole react together in the presence of chloride, zinc(2+) to produce 1-(4-methoxyphenyl)propan-1-one.",train,1,0
"3-[4-(5-methyl-3-phenyl-1,2-oxazol-4-yl)imidazol-1-yl]benzoic acid and cyclopropanamine react together to produce n-cyclopropyl-3-[4-(5-methyl-3-phenyl-1,2-oxazol-4-yl)imidazol-1-yl]benzamide.",train,1,0
"Dimethyl 3-(cyanomethyl)pentanedioate reacts in the presence of oxolane, oxidane, aluminum(3+), hydride, lithium(1+) to produce 5-hydroxy-3-(2-hydroxyethyl)pentanenitrile.",train,0,1
"3-(2-methylsulfinylethyl)-2-phenyl-n-[(1s)-1-phenylpropyl]quinoline-4-carboxamide and 3-chlorobenzenecarboperoxoic acid react together in the presence of dichloromethane, oxidane, dioxido-oxo-sulfanylidene-lambda6-sulfane, sodium(1+), hydroxide to produce 3-(2-methylsulfonylethyl)-2-phenyl-n-[(1s)-1-phenylpropyl]quinoline-4-carboxamide.",train,1,0
"6-chloro-3-[2-(5-ethylpyridin-2-yl)ethenyl]-1h-indazole and methyl 2-aminobenzoate react together in the presence of (1e,4e)-1,5-diphenylpenta-1,4-dien-3-one, phosphate, potassium(1+), palladium, dicyclohexyl-(2-phenylphenyl)phosphane to produce methyl 2-[[3-[2-(5-ethylpyridin-2-yl)ethenyl]-1h-indazol-6-yl]amino]benzoate.",train,1,0
"2-methylnaphthalene-1,4-dione and 2-[4-(trifluoromethoxy)phenyl]acetic acid react together in the presence of ethyl acetate, bromide, potassium(1+) to produce 2-methyl-3-[[4-(trifluoromethoxy)phenyl]methyl]naphthalene-1,4-dione.",train,0,1
"Tert-butyl piperazine-1-carboxylate and 7-(bromomethyl)-5-methoxy-1-benzofuran-3-one react together in the presence of n,n-diethylethanamine, dichloromethane to produce tert-butyl 4-[(5-methoxy-3-oxo-1-benzofuran-7-yl)methyl]piperazine-1-carboxylate.",train,1,0
"1-chloropropan-2-one and methyl 6-aminopyridine-3-carboxylate react together in the presence of ethanol to produce 2-methylimidazo[1,2-a]pyridine-6-carboxylic acid.",train,0,1
"4-(2-fluoro-4-methylanilino)-7-methoxy-6-(1,2,3,6-tetrahydropyridin-4-yl)cinnoline-3-carboxamide reacts in the presence of methane, methanol, chlorane, hydroxide, palladium(2+) to produce 4-(2-fluoro-4-methylanilino)-7-methoxy-6-piperidin-4-ylcinnoline-3-carboxamide.",train,0,1
Methyl 4-[(1-benzyl-4-hydroxypiperidin-4-yl)methoxy]benzoate and 2-aminoethanol react together in the presence of oxidane to produce 4-[(1-benzyl-4-hydroxypiperidin-4-yl)methoxy]-n-(2-hydroxyethyl)benzamide.,train,1,0
"Propan-1-ol and trifluoromethylsulfonyl trifluoromethanesulfonate react together in the presence of tetrachloromethane, pyridine to produce propyl trifluoromethanesulfonate.",train,0,1
"5-phenyl-1,4,5,6-tetrahydropyrimidine and 5-phenyl-1,4,5,6-tetrahydropyrimidine react together in the presence of chlorane, oxidane, sodium(1+), hydroxide to produce 5-phenyl-1,4,5,6-tetrahydropyrimidine.",train,1,0
"6-o-tert-butyl 4a-o-methyl (4ar)-1-(4-fluorophenyl)-4,5,7,8-tetrahydropyrazolo[3,4-g]isoquinoline-4a,6-dicarboxylate and (4-bromo-1,3-thiazol-2-yl)-trimethylsilane react together in the presence of oxolane, acetonitrile, magnesium;propane;chloride, ethyl acetate, ethoxyethane, chlorane to produce tert-butyl (4ar)-1-(4-fluorophenyl)-4a-(1,3-thiazole-4-carbonyl)-4,5,7,8-tetrahydropyrazolo[3,4-g]isoquinoline-6-carboxylate.",train,1,0
"1-dimethoxyphosphorylpropan-2-one and n-diazo-4-methylbenzenesulfonamide react together in the presence of oxolane, hydride, sodium(1+) to produce 1-diazo-1-dimethoxyphosphorylpropan-2-one.",train,0,1
"2-[2-(4-fluorophenyl)-1,3-oxazol-4-yl]-n',n'-dimethylbutane-1,4-diamine and 3-[5-(trifluoromethyl)-1,2,4-oxadiazol-3-yl]benzoic acid react together to produce n-[4-(dimethylamino)-2-[2-(4-fluorophenyl)-1,3-oxazol-4-yl]butyl]-3-[5-(trifluoromethyl)-1,2,4-oxadiazol-3-yl]benzamide.",train,1,0
"2-amino-5-nitrobenzenesulfonamide reacts in the presence of oxolane, methanol, molecular hydrogen, palladium to produce 2,5-diaminobenzenesulfonamide.",train,0,1
"Tert-butyl 6-chloro-8-chlorosulfonyl-3,4-dihydro-1h-[1]benzofuro[3,2-c]pyridine-2-carboxylate and 1h-indole react together to produce tert-butyl 6-chloro-8-indol-1-ylsulfonyl-3,4-dihydro-1h-[1]benzofuro[3,2-c]pyridine-2-carboxylate.",train,1,0
